customer_id,date,time_idx,daily_spend,logins,clicks,day_of_week,is_holiday,customer_tier
C_058,2025-03-07,65,17.99,1,8,4,0,Silver
C_058,2025-03-08,66,25.11,2,14,5,0,Silver
C_058,2025-03-09,67,23.67,2,8,6,0,Silver
C_058,2025-03-10,68,11.35,3,15,0,0,Silver
C_058,2025-03-11,69,0.0,0,4,1,0,Silver
C_058,2025-03-12,70,13.01,1,9,2,0,Silver
C_058,2025-03-13,71,8.99,1,13,3,0,Silver
C_058,2025-03-14,72,16.24,1,7,4,0,Silver
C_058,2025-03-15,73,20.34,2,17,5,0,Silver
C_058,2025-03-16,74,27.97,1,9,6,0,Silver
C_058,2025-03-17,75,0.0,0,1,0,0,Silver
C_058,2025-03-18,76,0.0,0,2,1,0,Silver
C_058,2025-03-19,77,6.2,1,8,2,0,Silver
C_058,2025-03-20,78,22.47,1,11,3,0,Silver
C_058,2025-03-21,79,10.28,1,10,4,0,Silver
C_058,2025-03-22,80,0.0,0,1,5,0,Silver
C_058,2025-03-23,81,0.0,0,3,6,0,Silver
C_058,2025-03-24,82,3.76,1,5,0,0,Silver
C_058,2025-03-25,83,0.0,0,4,1,0,Silver
C_058,2025-03-26,84,18.38,2,9,2,0,Silver
C_058,2025-03-27,85,12.61,1,6,3,0,Silver
C_058,2025-03-28,86,3.95,1,6,4,0,Silver
C_058,2025-03-29,87,0.0,0,1,5,0,Silver
C_058,2025-03-30,88,0.0,0,4,6,0,Silver
C_058,2025-03-31,89,5.12,1,5,0,0,Silver
C_058,2025-04-01,90,0.0,0,1,1,0,Silver
C_058,2025-04-02,91,12.02,2,9,2,0,Silver
C_058,2025-04-03,92,10.15,1,8,3,0,Silver
C_058,2025-04-04,93,0.0,0,2,4,0,Silver
C_058,2025-04-05,94,0.0,0,0,5,0,Silver
C_058,2025-04-06,95,6.16,1,2,6,0,Silver
C_058,2025-04-07,96,44.62,2,22,0,0,Silver
C_058,2025-04-08,97,0.0,0,2,1,0,Silver
C_058,2025-04-09,98,3.09,1,5,2,0,Silver
C_058,2025-04-10,99,9.72,1,7,3,0,Silver
C_058,2025-04-11,100,0.0,0,1,4,0,Silver
C_058,2025-04-12,101,20.66,2,19,5,0,Silver
C_058,2025-04-13,102,13.07,2,9,6,0,Silver
C_058,2025-04-14,103,0.0,0,0,0,0,Silver
C_058,2025-04-15,104,0.0,0,4,1,0,Silver
C_058,2025-04-16,105,9.65,1,6,2,0,Silver
C_058,2025-04-17,106,10.01,1,9,3,0,Silver
C_058,2025-04-18,107,41.17,2,18,4,0,Silver
C_058,2025-04-19,108,0.0,0,0,5,0,Silver
C_058,2025-04-20,109,0.0,0,1,6,0,Silver
C_058,2025-04-21,110,0.0,0,2,0,0,Silver
C_058,2025-04-22,111,9.17,2,14,1,0,Silver
C_058,2025-04-23,112,6.41,1,6,2,0,Silver
C_058,2025-04-24,113,6.77,2,7,3,0,Silver
C_058,2025-04-25,114,3.08,1,5,4,0,Silver
C_058,2025-04-26,115,41.58,2,21,5,0,Silver
C_058,2025-04-27,116,0.0,0,3,6,0,Silver
C_058,2025-04-28,117,9.3,2,8,0,0,Silver
C_058,2025-04-29,118,10.09,2,15,1,0,Silver
C_058,2025-04-30,119,15.77,2,10,2,0,Silver
C_059,2025-01-01,0,12.34,2,17,2,0,Silver
C_059,2025-01-02,1,14.77,1,9,3,0,Silver
C_059,2025-01-03,2,0.0,0,0,4,0,Silver
C_059,2025-01-04,3,0.0,0,3,5,0,Silver
C_059,2025-01-05,4,0.0,0,3,6,0,Silver
C_059,2025-01-06,5,0.0,0,2,0,0,Silver
C_059,2025-01-07,6,8.51,1,7,1,0,Silver
C_059,2025-01-08,7,5.92,2,8,2,0,Silver
C_059,2025-01-09,8,13.69,1,7,3,0,Silver
C_059,2025-01-10,9,0.0,0,1,4,0,Silver
C_059,2025-01-11,10,0.0,0,1,5,0,Silver
C_059,2025-01-12,11,0.0,0,3,6,0,Silver
C_059,2025-01-13,12,15.16,1,11,0,0,Silver
C_059,2025-01-14,13,0.0,0,1,1,0,Silver
C_059,2025-01-15,14,0.0,0,0,2,0,Silver
C_059,2025-01-16,15,0.0,0,0,3,0,Silver
C_059,2025-01-17,16,0.0,0,1,4,0,Silver
C_059,2025-01-18,17,0.0,0,1,5,0,Silver
C_059,2025-01-19,18,8.1,4,8,6,0,Silver
C_059,2025-01-20,19,7.06,2,6,0,0,Silver
C_059,2025-01-21,20,21.59,2,9,1,0,Silver
C_059,2025-01-22,21,0.0,0,4,2,0,Silver
C_059,2025-01-23,22,17.85,2,14,3,0,Silver
C_059,2025-01-24,23,7.49,1,4,4,0,Silver
C_059,2025-01-25,24,0.0,0,1,5,0,Silver
C_059,2025-01-26,25,22.8,1,8,6,0,Silver
C_059,2025-01-27,26,0.0,0,3,0,0,Silver
C_059,2025-01-28,27,0.0,0,0,1,0,Silver
C_059,2025-01-29,28,8.6,1,6,2,0,Silver
C_059,2025-01-30,29,5.76,3,9,3,0,Silver
C_059,2025-01-31,30,0.0,0,2,4,0,Silver
C_059,2025-02-01,31,0.0,0,2,5,0,Silver
C_059,2025-02-02,32,0.0,0,1,6,0,Silver
C_059,2025-02-03,33,14.58,2,16,0,0,Silver
C_059,2025-02-04,34,1.98,1,3,1,0,Silver
C_059,2025-02-05,35,15.61,1,7,2,0,Silver
C_059,2025-02-06,36,20.29,1,10,3,0,Silver
C_059,2025-02-07,37,17.32,1,11,4,0,Silver
C_059,2025-02-08,38,9.96,1,10,5,0,Silver
C_059,2025-02-09,39,34.43,1,12,6,0,Silver
C_059,2025-02-10,40,0.0,0,1,0,0,Silver
C_059,2025-02-11,41,0.0,0,3,1,0,Silver
C_059,2025-02-12,42,14.26,1,7,2,0,Silver
C_059,2025-02-13,43,26.5,2,15,3,0,Silver
C_059,2025-02-14,44,0.0,0,3,4,0,Silver
C_059,2025-02-15,45,12.09,3,6,5,0,Silver
C_059,2025-02-16,46,4.95,1,4,6,0,Silver
C_059,2025-02-17,47,0.0,0,0,0,0,Silver
C_059,2025-02-18,48,9.79,1,8,1,0,Silver
C_059,2025-02-19,49,0.0,0,0,2,0,Silver
C_059,2025-02-20,50,18.48,1,9,3,0,Silver
C_059,2025-02-21,51,32.47,2,15,4,0,Silver
C_059,2025-02-22,52,12.68,1,8,5,0,Silver
C_059,2025-02-23,53,0.0,0,3,6,0,Silver
C_059,2025-02-24,54,0.0,0,0,0,0,Silver
C_059,2025-02-25,55,0.0,0,0,1,0,Silver
C_059,2025-02-26,56,0.0,0,4,2,0,Silver
C_059,2025-02-27,57,0.0,0,0,3,0,Silver
C_059,2025-02-28,58,19.84,1,6,4,1,Silver
C_059,2025-03-01,59,0.0,0,1,5,0,Silver
C_059,2025-03-02,60,0.0,0,0,6,0,Silver
C_059,2025-03-03,61,15.89,1,9,0,0,Silver
C_059,2025-03-04,62,27.92,1,13,1,0,Silver
C_059,2025-03-05,63,8.77,1,8,2,0,Silver
C_059,2025-03-06,64,18.6,1,10,3,1,Silver
C_059,2025-03-07,65,13.58,1,12,4,0,Silver
C_059,2025-03-08,66,0.0,0,1,5,0,Silver
C_059,2025-03-09,67,7.08,1,6,6,0,Silver
C_059,2025-03-10,68,0.0,0,1,0,0,Silver
C_059,2025-03-11,69,7.22,1,7,1,0,Silver
C_059,2025-03-12,70,0.0,0,0,2,0,Silver
C_059,2025-03-13,71,2.49,1,4,3,0,Silver
C_059,2025-03-14,72,17.81,1,9,4,0,Silver
C_059,2025-03-15,73,0.0,0,2,5,0,Silver
C_059,2025-03-16,74,20.42,1,11,6,0,Silver
C_059,2025-03-17,75,0.0,0,2,0,0,Silver
C_059,2025-03-18,76,0.0,0,1,1,0,Silver
C_059,2025-03-19,77,0.0,0,4,2,0,Silver
C_059,2025-03-20,78,34.16,2,18,3,0,Silver
C_059,2025-03-21,79,17.21,2,20,4,0,Silver
C_059,2025-03-22,80,26.54,2,14,5,0,Silver
C_059,2025-03-23,81,5.3,1,2,6,0,Silver
C_059,2025-03-24,82,20.42,1,10,0,0,Silver
C_059,2025-03-25,83,8.79,1,5,1,0,Silver
C_059,2025-03-26,84,11.6,1,6,2,0,Silver
C_059,2025-03-27,85,10.94,1,6,3,0,Silver
C_059,2025-03-28,86,0.0,0,3,4,0,Silver
C_059,2025-03-29,87,9.89,2,12,5,0,Silver
C_059,2025-03-30,88,15.72,1,9,6,1,Silver
C_059,2025-03-31,89,4.93,1,4,0,0,Silver
C_059,2025-04-01,90,0.0,0,1,1,0,Silver
C_059,2025-04-02,91,0.0,0,3,2,0,Silver
C_059,2025-04-03,92,0.0,0,3,3,0,Silver
C_059,2025-04-04,93,14.98,1,11,4,0,Silver
C_059,2025-04-05,94,0.0,0,0,5,0,Silver
C_059,2025-04-06,95,23.52,1,12,6,0,Silver
C_059,2025-04-07,96,0.0,0,4,0,0,Silver
C_059,2025-04-08,97,16.76,1,9,1,0,Silver
C_059,2025-04-09,98,0.0,0,3,2,0,Silver
C_059,2025-04-10,99,14.39,1,6,3,0,Silver
C_059,2025-04-11,100,8.05,1,8,4,0,Silver
C_059,2025-04-12,101,0.0,0,4,5,0,Silver
C_059,2025-04-13,102,5.66,1,7,6,0,Silver
C_059,2025-04-14,103,12.26,1,9,0,0,Silver
C_059,2025-04-15,104,0.0,0,2,1,0,Silver
C_059,2025-04-16,105,8.68,2,12,2,0,Silver
C_059,2025-04-17,106,0.0,0,2,3,0,Silver
C_059,2025-04-18,107,13.35,2,10,4,0,Silver
C_059,2025-04-19,108,0.0,0,0,5,0,Silver
C_059,2025-04-20,109,27.99,1,12,6,0,Silver
C_059,2025-04-21,110,7.13,1,4,0,0,Silver
C_059,2025-04-22,111,7.12,1,9,1,0,Silver
C_059,2025-04-23,112,22.29,3,23,2,0,Silver
C_059,2025-04-24,113,6.0,1,5,3,0,Silver
C_059,2025-04-25,114,0.0,0,4,4,0,Silver
C_059,2025-04-26,115,11.07,1,9,5,0,Silver
C_059,2025-04-27,116,0.0,0,4,6,0,Silver
C_059,2025-04-28,117,0.0,0,1,0,0,Silver
C_059,2025-04-29,118,4.98,1,7,1,0,Silver
C_059,2025-04-30,119,22.83,1,11,2,0,Silver
C_060,2025-01-01,0,135.4,3,28,2,0,Gold
C_060,2025-01-02,1,39.64,2,10,3,0,Gold
C_060,2025-01-03,2,22.7,1,6,4,0,Gold
C_060,2025-01-04,3,24.07,1,10,5,0,Gold
C_060,2025-01-05,4,47.17,3,24,6,0,Gold
C_060,2025-01-06,5,124.71,3,26,0,0,Gold
C_060,2025-01-07,6,56.69,3,21,1,0,Gold
C_060,2025-01-08,7,44.89,2,14,2,0,Gold
C_060,2025-01-09,8,23.39,1,12,3,0,Gold
C_060,2025-01-10,9,23.52,2,14,4,0,Gold
C_060,2025-01-11,10,35.75,1,12,5,0,Gold
C_060,2025-01-12,11,78.45,1,13,6,0,Gold
C_060,2025-01-13,12,0.0,0,3,0,0,Gold
C_060,2025-01-14,13,10.23,1,6,1,0,Gold
C_060,2025-01-15,14,35.74,1,9,2,0,Gold
C_060,2025-01-16,15,39.66,2,21,3,1,Gold
C_060,2025-01-17,16,37.65,1,12,4,0,Gold
C_060,2025-01-18,17,42.28,1,8,5,0,Gold
C_060,2025-01-19,18,106.55,3,19,6,0,Gold
C_060,2025-01-20,19,22.39,2,14,0,0,Gold
C_060,2025-01-21,20,18.9,1,6,1,0,Gold
C_060,2025-01-22,21,66.94,4,31,2,0,Gold
C_060,2025-01-23,22,0.0,0,1,3,0,Gold
C_060,2025-01-24,23,23.12,2,10,4,0,Gold
C_060,2025-01-25,24,52.64,1,8,5,1,Gold
C_060,2025-01-26,25,0.0,0,0,6,0,Gold
C_060,2025-01-27,26,78.32,4,20,0,0,Gold
C_060,2025-01-28,27,114.42,5,32,1,0,Gold
C_060,2025-01-29,28,61.62,2,22,2,0,Gold
C_060,2025-01-30,29,0.0,0,3,3,0,Gold
C_060,2025-01-31,30,0.0,0,0,4,0,Gold
C_060,2025-02-01,31,23.87,2,10,5,0,Gold
C_060,2025-02-02,32,35.64,2,6,6,0,Gold
C_060,2025-02-03,33,50.17,2,16,0,0,Gold
C_060,2025-02-04,34,37.67,2,19,1,0,Gold
C_060,2025-02-05,35,58.96,3,14,2,0,Gold
C_060,2025-02-06,36,0.0,0,3,3,0,Gold
C_060,2025-02-07,37,10.63,1,5,4,0,Gold
C_060,2025-02-08,38,44.7,3,17,5,0,Gold
C_060,2025-02-09,39,0.0,0,0,6,0,Gold
C_060,2025-02-10,40,31.4,2,18,0,0,Gold
C_060,2025-02-11,41,33.62,2,7,1,0,Gold
C_060,2025-02-12,42,8.13,1,5,2,0,Gold
C_060,2025-02-13,43,0.0,0,1,3,0,Gold
C_060,2025-02-14,44,59.44,3,25,4,0,Gold
C_060,2025-02-15,45,0.0,0,3,5,0,Gold
C_060,2025-02-16,46,18.4,2,5,6,0,Gold
C_060,2025-02-17,47,48.34,3,22,0,0,Gold
C_060,2025-02-18,48,65.07,2,16,1,0,Gold
C_060,2025-02-19,49,60.52,2,18,2,0,Gold
C_060,2025-02-20,50,104.12,2,22,3,0,Gold
C_060,2025-02-21,51,29.58,1,8,4,0,Gold
C_060,2025-02-22,52,0.0,0,3,5,0,Gold
C_060,2025-02-23,53,61.6,2,16,6,0,Gold
C_060,2025-02-24,54,25.49,1,6,0,0,Gold
C_060,2025-02-25,55,16.92,1,8,1,0,Gold
C_060,2025-02-26,56,0.0,0,2,2,0,Gold
C_060,2025-02-27,57,96.81,3,15,3,1,Gold
C_060,2025-02-28,58,13.46,2,10,4,0,Gold
C_060,2025-03-01,59,83.76,3,30,5,0,Gold
C_060,2025-03-02,60,22.23,1,9,6,0,Gold
C_060,2025-03-03,61,6.1,1,4,0,0,Gold
C_060,2025-03-04,62,0.0,0,2,1,0,Gold
C_060,2025-03-05,63,36.52,2,15,2,0,Gold
C_060,2025-03-06,64,23.48,1,6,3,0,Gold
C_060,2025-03-07,65,0.0,0,3,4,0,Gold
C_060,2025-03-08,66,0.0,0,2,5,0,Gold
C_060,2025-03-09,67,67.64,1,11,6,0,Gold
C_060,2025-03-10,68,0.0,0,0,0,0,Gold
C_060,2025-03-11,69,0.0,0,2,1,0,Gold
C_060,2025-03-12,70,36.73,1,9,2,0,Gold
C_060,2025-03-13,71,11.87,1,7,3,0,Gold
C_060,2025-03-14,72,22.75,2,6,4,0,Gold
C_060,2025-03-15,73,15.42,3,9,5,0,Gold
C_060,2025-03-16,74,140.69,2,22,6,1,Gold
C_060,2025-03-17,75,19.86,1,11,0,0,Gold
C_060,2025-03-18,76,13.13,1,7,1,0,Gold
C_060,2025-03-19,77,0.0,0,1,2,0,Gold
C_060,2025-03-20,78,39.09,1,9,3,0,Gold
C_060,2025-03-21,79,119.12,3,26,4,0,Gold
C_060,2025-03-22,80,97.62,4,33,5,0,Gold
C_060,2025-03-23,81,13.52,2,7,6,0,Gold
C_060,2025-03-24,82,43.82,2,19,0,0,Gold
C_060,2025-03-25,83,23.78,1,10,1,0,Gold
C_060,2025-03-26,84,14.69,1,4,2,0,Gold
C_060,2025-03-27,85,13.49,1,6,3,0,Gold
C_060,2025-03-28,86,13.66,1,4,4,0,Gold
C_060,2025-03-29,87,0.0,0,0,5,0,Gold
C_060,2025-03-30,88,77.76,1,12,6,0,Gold
C_060,2025-03-31,89,112.73,3,17,0,1,Gold
C_060,2025-04-01,90,43.74,1,9,1,0,Gold
C_060,2025-04-02,91,56.97,3,19,2,0,Gold
C_060,2025-04-03,92,29.46,2,16,3,0,Gold
C_060,2025-04-04,93,24.84,1,10,4,0,Gold
C_060,2025-04-05,94,31.68,1,9,5,0,Gold
C_060,2025-04-06,95,59.95,2,16,6,0,Gold
C_060,2025-04-07,96,56.51,2,12,0,0,Gold
C_060,2025-04-08,97,70.33,2,19,1,0,Gold
C_060,2025-04-09,98,40.05,1,12,2,0,Gold
C_060,2025-04-10,99,97.57,3,27,3,0,Gold
C_060,2025-04-11,100,0.0,0,4,4,0,Gold
C_060,2025-04-12,101,0.0,0,4,5,0,Gold
C_060,2025-04-13,102,0.0,0,1,6,0,Gold
C_060,2025-04-14,103,61.38,2,16,0,0,Gold
C_060,2025-04-15,104,30.76,1,9,1,0,Gold
C_060,2025-04-16,105,16.73,1,9,2,0,Gold
C_060,2025-04-17,106,5.85,1,4,3,0,Gold
C_060,2025-04-18,107,36.19,4,13,4,0,Gold
C_060,2025-04-19,108,0.0,0,3,5,0,Gold
C_060,2025-04-20,109,55.28,3,18,6,0,Gold
C_060,2025-04-21,110,119.13,4,28,0,0,Gold
C_060,2025-04-22,111,0.0,0,3,1,0,Gold
C_060,2025-04-23,112,79.39,3,18,2,0,Gold
C_060,2025-04-24,113,0.0,0,4,3,1,Gold
C_060,2025-04-25,114,0.0,0,4,4,0,Gold
C_060,2025-04-26,115,111.42,5,43,5,0,Gold
C_060,2025-04-27,116,89.9,4,14,6,0,Gold
C_060,2025-04-28,117,51.26,4,37,0,0,Gold
C_060,2025-04-29,118,58.04,2,22,1,0,Gold
C_060,2025-04-30,119,88.57,5,35,2,0,Gold
C_061,2025-01-01,0,0.0,0,4,2,0,Silver
C_061,2025-01-02,1,0.0,0,1,3,0,Silver
C_061,2025-01-03,2,17.61,1,11,4,0,Silver
C_061,2025-01-04,3,0.0,0,3,5,0,Silver
C_061,2025-01-05,4,0.0,0,1,6,0,Silver
C_061,2025-01-06,5,0.0,0,4,0,0,Silver
C_061,2025-01-07,6,0.0,0,2,1,0,Silver
C_061,2025-01-08,7,0.0,0,0,2,0,Silver
C_061,2025-01-09,8,19.73,1,10,3,0,Silver
C_061,2025-01-10,9,0.0,0,2,4,0,Silver
C_061,2025-01-11,10,0.0,0,4,5,0,Silver
C_061,2025-01-12,11,15.88,3,10,6,0,Silver
C_061,2025-01-13,12,0.0,0,3,0,0,Silver
C_061,2025-01-14,13,13.09,1,7,1,0,Silver
C_061,2025-01-15,14,9.54,1,6,2,0,Silver
C_061,2025-01-16,15,0.0,0,4,3,0,Silver
C_061,2025-01-17,16,24.11,4,34,4,0,Silver
C_061,2025-01-18,17,65.75,2,22,5,0,Silver
C_061,2025-01-19,18,5.05,1,5,6,0,Silver
C_061,2025-01-20,19,5.37,1,5,0,0,Silver
C_061,2025-01-21,20,12.34,2,6,1,0,Silver
C_061,2025-01-22,21,13.63,1,11,2,0,Silver
C_061,2025-01-23,22,23.73,2,14,3,0,Silver
C_061,2025-01-24,23,17.15,2,14,4,0,Silver
C_061,2025-01-25,24,33.7,3,19,5,0,Silver
C_061,2025-01-26,25,21.78,1,7,6,0,Silver
C_061,2025-01-27,26,31.37,2,15,0,0,Silver
C_061,2025-01-28,27,15.25,2,9,1,0,Silver
C_061,2025-01-29,28,0.0,0,3,2,0,Silver
C_061,2025-01-30,29,0.0,0,1,3,0,Silver
C_061,2025-01-31,30,5.82,1,3,4,0,Silver
C_061,2025-02-01,31,0.0,0,3,5,0,Silver
C_061,2025-02-02,32,12.29,2,4,6,0,Silver
C_061,2025-02-03,33,0.0,0,1,0,0,Silver
C_061,2025-02-04,34,0.0,0,3,1,0,Silver
C_061,2025-02-05,35,0.0,0,0,2,0,Silver
C_061,2025-02-06,36,0.0,0,4,3,1,Silver
C_061,2025-02-07,37,0.0,0,1,4,0,Silver
C_061,2025-02-08,38,0.0,0,2,5,0,Silver
C_061,2025-02-09,39,0.0,0,2,6,0,Silver
C_061,2025-02-10,40,16.05,1,8,0,0,Silver
C_061,2025-02-11,41,30.91,2,15,1,0,Silver
C_061,2025-02-12,42,5.41,1,7,2,0,Silver
C_061,2025-02-13,43,0.0,0,1,3,0,Silver
C_061,2025-02-14,44,0.0,0,2,4,0,Silver
C_061,2025-02-15,45,0.0,0,3,5,0,Silver
C_061,2025-02-16,46,0.0,0,0,6,0,Silver
C_061,2025-02-17,47,0.0,0,2,0,1,Silver
C_061,2025-02-18,48,0.0,0,4,1,0,Silver
C_061,2025-02-19,49,34.74,2,19,2,0,Silver
C_061,2025-02-20,50,0.0,0,3,3,0,Silver
C_061,2025-02-21,51,0.0,0,4,4,0,Silver
C_061,2025-02-22,52,0.0,0,2,5,0,Silver
C_061,2025-02-23,53,28.97,1,10,6,0,Silver
C_061,2025-02-24,54,26.29,1,11,0,0,Silver
C_061,2025-02-25,55,0.0,0,0,1,0,Silver
C_061,2025-02-26,56,12.55,1,8,2,0,Silver
C_061,2025-02-27,57,0.0,0,4,3,0,Silver
C_061,2025-02-28,58,29.88,3,17,4,0,Silver
C_061,2025-03-01,59,21.25,2,12,5,0,Silver
C_061,2025-03-02,60,19.09,1,11,6,0,Silver
C_061,2025-03-03,61,17.36,2,18,0,0,Silver
C_061,2025-03-04,62,0.0,0,2,1,0,Silver
C_061,2025-03-05,63,6.51,1,8,2,0,Silver
C_061,2025-03-06,64,36.84,2,16,3,0,Silver
C_061,2025-03-07,65,17.58,1,8,4,0,Silver
C_061,2025-03-08,66,10.3,1,10,5,0,Silver
C_061,2025-03-09,67,0.0,0,4,6,0,Silver
C_061,2025-03-10,68,20.15,1,11,0,0,Silver
C_061,2025-03-11,69,0.0,0,3,1,0,Silver
C_061,2025-03-12,70,13.19,2,8,2,0,Silver
C_061,2025-03-13,71,0.0,0,4,3,0,Silver
C_061,2025-03-14,72,7.27,1,6,4,0,Silver
C_061,2025-03-15,73,33.85,1,12,5,0,Silver
C_061,2025-03-16,74,0.0,0,1,6,0,Silver
C_061,2025-03-17,75,23.17,1,11,0,0,Silver
C_061,2025-03-18,76,29.25,2,16,1,0,Silver
C_061,2025-03-19,77,0.0,0,2,2,0,Silver
C_061,2025-03-20,78,22.93,1,12,3,0,Silver
C_061,2025-03-21,79,0.0,0,1,4,0,Silver
C_061,2025-03-22,80,0.0,0,2,5,0,Silver
C_061,2025-03-23,81,0.0,0,0,6,0,Silver
C_061,2025-03-24,82,0.0,0,2,0,0,Silver
C_061,2025-03-25,83,0.0,0,3,1,0,Silver
C_061,2025-03-26,84,13.48,1,7,2,0,Silver
C_061,2025-03-27,85,8.47,1,8,3,0,Silver
C_061,2025-03-28,86,0.0,0,2,4,0,Silver
C_061,2025-03-29,87,29.95,1,12,5,0,Silver
C_061,2025-03-30,88,0.0,0,0,6,0,Silver
C_061,2025-03-31,89,0.0,0,4,0,0,Silver
C_061,2025-04-01,90,33.18,2,14,1,0,Silver
C_061,2025-04-02,91,0.0,0,2,2,0,Silver
C_061,2025-04-03,92,0.0,0,4,3,0,Silver
C_061,2025-04-04,93,9.53,1,10,4,0,Silver
C_061,2025-04-05,94,0.0,0,2,5,0,Silver
C_061,2025-04-06,95,0.0,0,3,6,0,Silver
C_061,2025-04-07,96,22.08,3,29,0,0,Silver
C_061,2025-04-08,97,0.0,0,1,1,0,Silver
C_061,2025-04-09,98,0.0,0,2,2,0,Silver
C_061,2025-04-10,99,0.0,0,0,3,0,Silver
C_061,2025-04-11,100,8.07,1,5,4,0,Silver
C_061,2025-04-12,101,15.15,1,8,5,0,Silver
C_061,2025-04-13,102,38.79,1,13,6,0,Silver
C_061,2025-04-14,103,11.88,1,9,0,0,Silver
C_061,2025-04-15,104,0.0,0,3,1,0,Silver
C_061,2025-04-16,105,0.0,0,3,2,0,Silver
C_061,2025-04-17,106,6.78,1,8,3,0,Silver
C_061,2025-04-18,107,13.79,1,6,4,0,Silver
C_061,2025-04-19,108,18.3,1,11,5,0,Silver
C_061,2025-04-20,109,0.0,0,0,6,0,Silver
C_061,2025-04-21,110,0.0,0,4,0,0,Silver
C_061,2025-04-22,111,14.43,1,8,1,0,Silver
C_061,2025-04-23,112,17.44,1,12,2,0,Silver
C_061,2025-04-24,113,6.89,2,6,3,0,Silver
C_061,2025-04-25,114,0.0,0,2,4,0,Silver
C_061,2025-04-26,115,0.0,0,1,5,0,Silver
C_061,2025-04-27,116,0.0,0,0,6,1,Silver
C_061,2025-04-28,117,0.0,0,4,0,0,Silver
C_061,2025-04-29,118,12.34,1,6,1,0,Silver
C_061,2025-04-30,119,0.0,0,0,2,0,Silver
C_062,2025-01-01,0,0.0,0,2,2,0,Gold
C_062,2025-01-02,1,61.53,4,35,3,0,Gold
C_062,2025-01-03,2,28.44,1,8,4,0,Gold
C_062,2025-01-04,3,41.17,1,7,5,0,Gold
C_062,2025-01-05,4,46.87,2,10,6,0,Gold
C_062,2025-01-06,5,82.64,4,17,0,0,Gold
C_062,2025-01-07,6,0.0,0,3,1,0,Gold
C_062,2025-01-08,7,0.0,0,2,2,0,Gold
C_062,2025-01-09,8,100.9,3,23,3,0,Gold
C_062,2025-01-10,9,52.8,1,13,4,0,Gold
C_062,2025-01-11,10,109.53,3,27,5,0,Gold
C_062,2025-01-12,11,19.38,2,7,6,0,Gold
C_062,2025-01-13,12,17.25,1,8,0,0,Gold
C_062,2025-01-14,13,32.17,1,8,1,0,Gold
C_062,2025-01-15,14,0.0,0,1,2,0,Gold
C_062,2025-01-16,15,18.91,1,8,3,0,Gold
C_062,2025-01-17,16,0.0,0,0,4,0,Gold
C_062,2025-01-18,17,170.1,4,36,5,0,Gold
C_062,2025-01-19,18,56.3,3,19,6,0,Gold
C_062,2025-01-20,19,146.63,3,31,0,0,Gold
C_062,2025-01-21,20,60.87,2,14,1,0,Gold
C_062,2025-01-22,21,51.97,2,14,2,0,Gold
C_062,2025-01-23,22,77.19,3,18,3,0,Gold
C_062,2025-01-24,23,36.69,2,20,4,0,Gold
C_062,2025-01-25,24,67.56,3,28,5,0,Gold
C_062,2025-01-26,25,59.55,2,17,6,1,Gold
C_062,2025-01-27,26,7.93,2,5,0,0,Gold
C_062,2025-01-28,27,27.29,3,13,1,0,Gold
C_062,2025-01-29,28,0.0,0,0,2,0,Gold
C_062,2025-01-30,29,24.06,2,7,3,0,Gold
C_062,2025-01-31,30,41.42,3,29,4,0,Gold
C_062,2025-02-01,31,0.0,0,0,5,0,Gold
C_062,2025-02-02,32,0.0,0,3,6,0,Gold
C_062,2025-02-03,33,21.06,1,12,0,0,Gold
C_062,2025-02-04,34,74.39,2,15,1,0,Gold
C_062,2025-02-05,35,0.0,0,0,2,0,Gold
C_062,2025-02-06,36,0.0,0,0,3,0,Gold
C_062,2025-02-07,37,26.11,2,20,4,0,Gold
C_062,2025-02-08,38,0.0,0,0,5,1,Gold
C_062,2025-02-09,39,54.77,1,10,6,0,Gold
C_062,2025-02-10,40,0.0,0,3,0,0,Gold
C_062,2025-02-11,41,13.88,1,7,1,0,Gold
C_062,2025-02-12,42,0.0,0,1,2,0,Gold
C_062,2025-02-13,43,0.0,0,2,3,1,Gold
C_062,2025-02-14,44,17.65,1,5,4,0,Gold
C_062,2025-02-15,45,62.42,3,10,5,0,Gold
C_062,2025-02-16,46,0.0,0,3,6,0,Gold
C_062,2025-02-17,47,129.09,4,35,0,0,Gold
C_062,2025-02-18,48,66.79,2,21,1,0,Gold
C_062,2025-02-19,49,157.07,4,32,2,0,Gold
C_062,2025-02-20,50,0.0,0,1,3,0,Gold
C_062,2025-02-21,51,18.87,4,9,4,0,Gold
C_062,2025-02-22,52,34.38,3,15,5,0,Gold
C_062,2025-02-23,53,29.7,1,9,6,0,Gold
C_062,2025-02-24,54,10.46,2,4,0,0,Gold
C_062,2025-02-25,55,0.0,0,4,1,0,Gold
C_062,2025-02-26,56,43.03,3,16,2,0,Gold
C_062,2025-02-27,57,0.0,0,4,3,0,Gold
C_062,2025-02-28,58,67.93,2,14,4,0,Gold
C_062,2025-03-01,59,153.47,6,24,5,0,Gold
C_062,2025-03-02,60,34.32,1,13,6,0,Gold
C_062,2025-03-03,61,78.93,2,22,0,0,Gold
C_062,2025-03-04,62,19.62,1,4,1,0,Gold
C_062,2025-03-05,63,100.85,3,25,2,0,Gold
C_062,2025-03-06,64,0.0,0,2,3,0,Gold
C_062,2025-03-07,65,18.58,1,5,4,0,Gold
